TABLE_NAME	COLUMN_NAME
tut_starrating	rating
user_oauth	user_id
user_oauth	provider
user_oauth	identifier
user_oauth	profile_cache
user_oauth	session_data
yiiseo_main	id
yiiseo_main	url
yiiseo_main	name
yiiseo_main	content
yiiseo_main	active
yiiseo_main	created_at
yiiseo_main	updated_at
yiiseo_property	id
yiiseo_property	url
yiiseo_property	name
yiiseo_property	content
yiiseo_property	created_at
yiiseo_property	updated_at
yiiseo_url	id
yiiseo_url	url
yiiseo_url	language
yiiseo_url	created_at
yiiseo_url	updated_at
zipcode	zip_id
zipcode	zip_code
zipcode	latitude
zipcode	longitude
zipcode	cityid
zipcodewise_property_count	zip_id
zipcodewise_property_count	property_count
